deal_id;deal_name;company;owner;hubspot_owner_id;stage;amount_usd;close_date;days_in_stage;last_activity_date;last_activity_days_ago;Risk_>45_days;Risk_>60_days;Risk_>90_days;last_activity_type;region;product_line;industry;forecast_category;probability;contact_count;email_log_count;task_count;meeting_count;engagement_score;source;google_deal_type;deal_created_date;last_modified_date;invoice_date;invoice_amount_usd; invoice_amount_local ;currency;payment_status;payment_date;payment_method;days_overdue;invoice_type;tax_id;margin_percent
D-2657;Deal 257 - Opportunity;Client_257;Diego Morales;HO-1642;Discovery;141381;29/06/26;18;9/04/26;41;no;no;si;Demo;Colombia;Hardware;Financial;Pipeline;28;4;1;5;4;23;Referral;Partner Opportunity;27/11/25;10/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2658;Deal 258 - Opportunity;Client_258;Unassigned;;Qualification;251210;3/08/26;62;21/02/26;88;si;si;si;Call;Argentina;Cloud Solutions;Healthcare;Pipeline;40;13;19;4;9;98;Partner;N/A;11/12/25;4/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2659;Deal 259 - Opportunity;Client_259;Ana Silva;HO-4315;Discovery;61306;13/07/26;17;13/05/26;7;no;no;si;Email;Bolivia;Support;Legal;Pipeline;22;13;26;4;9;12;Partner;Partner Opportunity;11/04/26;25/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2660;Deal 260 - Opportunity;Client_260;Roberto Sanchez;HO-8069;Proposal;56582;3/07/26;106;19/05/26;1;no;no;si;Proposal Sent;Peru;Cloud Solutions;Energy;Best Case;79;13;11;1;8;54;Partner;Partner Opportunity;13/01/26;28/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2661;Deal 261 - Opportunity;Client_261;Maria Lopez;HO-7695;Proposal;98026;4/06/26;37;11/04/26;39;no;no;si;Demo;Venezuela;Hardware;Technology;Best Case;67;8;6;0;0;73;Referral;Google Cloud;8/12/25;20/05/26;14/06/26;37204,13;37273,1;CLP;Pending;0;Credit Card;0;Product;TAX-970055;29,9
D-2662;Deal 262 - Opportunity;Client_262;Pedro Gonzalez;HO-9783;Discovery;198309;30/07/26;75;3/05/26;17;no;no;si;Task;Ecuador;Consulting;Logistics;Pipeline;23;13;18;11;9;35;Existing Client;Partner Opportunity;27/02/26;24/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2663;Deal 263 - Opportunity;Client_263;Roberto Sanchez;HO-7522;Proposal;33911;15/06/26;40;13/04/26;37;no;no;si;Task;Bolivia;Hardware;Logistics;Best Case;75;4;27;3;3;57;Existing Client;Google Workspace;26/03/26;7/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2664;Deal 264 - Opportunity;Client_264;Ana Silva;HO-2492;Proposal;56650;9/06/26;50;9/04/26;41;no;no;si;Email;Paraguay;Support;Government;Best Case;61;4;15;19;6;11;Inbound;Google Marketing;23/02/26;27/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2665;Deal 265 - Opportunity;Client_265;Unassigned;;Proposal;179153;17/06/26;92;22/03/26;59;si;no;si;Call;Colombia;Consulting;Telecom;Best Case;76;15;14;0;3;84;Referral;Google Marketing;2/03/26;18/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2666;Deal 266 - Opportunity;Client_266;Roberto Sanchez;HO-3579;Discovery;115004;12/07/26;31;8/04/26;42;no;no;si;Email;Paraguay;Hardware;Legal;Pipeline;11;2;8;12;5;85;Event;Partner Opportunity;21/11/25;8/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2667;Deal 267 - Opportunity;Client_267;Maria Lopez;HO-4707;Negotiation;72731;1/07/26;45;27/04/26;23;no;no;si;Task;Peru;Support;Technology;Best Case;75;6;14;12;9;0;Sales Development;Google Workspace;6/01/26;18/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2668;Deal 268 - Opportunity;Client_268;Inactive User;HO-5098;Qualification;73224;30/07/26;66;15/01/26;125;si;si;si;Demo;Peru;Support;Technology;Pipeline;28;14;30;12;9;61;Partner;Google Marketing;24/12/25;7/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2669;Deal 269 - Opportunity;Client_269;Carlos Ruiz;HO-4767;Discovery;141835;8/08/26;29;6/04/26;44;no;no;si;Proposal Sent;Bolivia;Cloud Solutions;Technology;Pipeline;30;10;13;11;8;68;Inbound;Google Marketing;16/02/26;2/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2670;Deal 270 - Opportunity;Client_270;Unassigned;;Negotiation;120417;14/06/26;46;9/02/26;100;si;si;si;Demo;Ecuador;Cloud Solutions;Education;Best Case;70;8;5;6;7;94;Partner;Google Workspace;18/02/26;26/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2671;Deal 271 - Opportunity;Client_271;Pedro Gonzalez;HO-9071;Qualification;124264;15/06/26;16;22/03/26;59;si;no;si;Email;Chile;Hardware;Legal;Pipeline;49;0;24;17;0;61;Sales Development;N/A;30/01/26;19/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2672;Deal 272 - Opportunity;Client_272;Luis Vargas;HO-9613;Qualification;124365;27/07/26;74;11/05/26;9;no;no;si;Email;Bolivia;Hardware;Education;Pipeline;32;13;15;17;0;64;Sales Development;Partner Opportunity;7/03/26;21/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2673;Deal 273 - Opportunity;Client_273;Roberto Sanchez;HO-2650;Closed Won;88037;28/04/26;0;6/05/26;14;no;no;si;Meeting;Bolivia;Services;Government;Closed Won;100;10;11;19;4;23;Referral;Google Marketing;19/02/26;3/05/26;22/05/26;44018,25;45675,1;USD;Paid;14/07/26;Bank Transfer;0;Service;TAX-214582;37,3
D-2674;Deal 274 - Opportunity;Client_274;Ana Silva;HO-7563;Qualification;138287;23/07/26;97;26/04/26;24;no;no;si;Task;Ecuador;Hardware;Energy;Pipeline;38;8;14;5;9;16;Referral;Google Workspace;26/03/26;4/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2675;Deal 275 - Opportunity;Client_275;Pedro Gonzalez;HO-7906;Discovery;116928;19/07/26;104;19/05/26;1;no;no;si;Call;Paraguay;Consulting;Telecom;Pipeline;14;15;4;20;8;68;Existing Client;Google Marketing;17/12/25;1/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2676;Deal 276 - Opportunity;Client_276;Carlos Ruiz;HO-2577;Discovery;187993;10/08/26;33;19/04/26;31;no;no;si;Proposal Sent;Venezuela;Cloud Solutions;Government;Pipeline;16;14;23;10;4;46;Sales Development;N/A;29/11/25;22/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2677;Deal 277 - Opportunity;Client_277;Ana Silva;HO-9821;Qualification;165710;17/07/26;26;13/04/26;37;no;no;si;Demo;Colombia;Consulting;Retail;Pipeline;46;5;24;9;5;41;Existing Client;N/A;17/12/25;1/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2678;Deal 278 - Opportunity;Client_278;Maria Lopez;HO-7911;Proposal;68497;9/06/26;82;29/03/26;52;si;no;si;Task;Venezuela;Support;Technology;Best Case;64;12;27;2;1;20;Sales Development;Google Workspace;30/01/26;30/04/26;11/06/26;27285,31;28032,23;USD;Pending;0;Cash;0;Product;TAX-786315;25,1
D-2679;Deal 279 - Opportunity;Client_279;Luis Vargas;HO-3741;Negotiation;73177;1/07/26;67;21/04/26;29;no;no;si;Meeting;Venezuela;Services;Energy;Best Case;63;5;27;0;2;93;Partner;Google Marketing;31/03/26;7/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2680;Deal 280 - Opportunity;Client_280;Maria Lopez;HO-2702;Proposal;283633;18/07/26;51;16/04/26;34;no;no;si;Email;Peru;Cloud Solutions;Energy;Best Case;60;8;19;4;1;83;Event;Google Marketing;21/02/26;5/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2681;Deal 281 - Opportunity;Client_281;Catalina Reyes;HO-8801;Negotiation;135151;27/05/26;85;27/04/26;23;no;no;si;Task;Mexico;Hardware;Education;Best Case;41;14;27;17;4;70;Event;Google Workspace;3/12/25;9/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2682;Deal 282 - Opportunity;Client_282;Catalina Reyes;HO-2467;Proposal;40420;21/06/26;62;15/04/26;35;no;no;si;Call;Venezuela;Support;Insurance;Best Case;69;14;9;11;6;33;Partner;Google Marketing;18/04/26;20/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2683;Deal 283 - Opportunity;Client_283;Sofia Martinez;HO-1149;Proposal;43802;30/06/26;97;19/04/26;31;no;no;si;Task;Ecuador;Services;Energy;Best Case;82;13;25;9;9;29;Inbound;N/A;15/01/26;8/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2684;Deal 284 - Opportunity;Client_284;Roberto Sanchez;HO-5308;Discovery;45977;13/07/26;107;25/04/26;25;no;no;si;Call;Venezuela;Consulting;Healthcare;Pipeline;30;2;13;20;3;66;Referral;Google Marketing;7/02/26;9/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2685;Deal 285 - Opportunity;Client_285;Luis Vargas;HO-8418;Discovery;93068;26/06/26;82;20/04/26;30;no;no;si;Demo;Venezuela;Hardware;Retail;Pipeline;19;8;22;19;7;24;Sales Development;Google Cloud;13/03/26;17/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2686;Deal 286 - Opportunity;Client_286;Carlos Ruiz;HO-2477;Qualification;36681;7/07/26;94;19/05/26;1;no;no;si;Call;Mexico;Cloud Solutions;Technology;Pipeline;47;4;0;15;3;43;Event;Google Marketing;14/12/25;27/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2687;Deal 287 - Opportunity;Client_287;Carlos Ruiz;HO-4148;Discovery;176319;23/06/26;70;19/04/26;31;no;no;si;Call;Ecuador;Cloud Solutions;Manufacturing;Pipeline;22;8;26;12;0;15;Existing Client;Google Workspace;12/01/26;1/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2688;Deal 288 - Opportunity;Client_288;Pedro Gonzalez;HO-7375;Negotiation;88257;27/06/26;86;6/05/26;14;no;no;si;Meeting;Colombia;Hardware;Energy;Best Case;46;9;29;10;2;80;Existing Client;Google Cloud;1/12/25;17/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2689;Deal 289 - Opportunity;Client_289;Inactive User;HO-4866;Qualification;35789;3/08/26;86;25/01/26;115;si;si;si;Email;Bolivia;Services;Healthcare;Pipeline;26;13;10;0;2;35;Referral;Google Cloud;9/01/26;31/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2690;Deal 290 - Opportunity;Client_290;Carlos Ruiz;HO-6544;Qualification;63175;24/06/26;21;18/04/26;32;no;no;si;Email;Bolivia;Support;Manufacturing;Pipeline;27;1;1;11;10;19;Existing Client;N/A;24/03/26;12/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2691;Deal 291 - Opportunity;Client_291;Ana Silva;HO-3207;Negotiation;12745;8/07/26;49;27/04/26;23;no;no;si;Proposal Sent;Paraguay;Services;Energy;Best Case;41;8;28;1;7;90;Event;N/A;4/02/26;16/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2692;Deal 292 - Opportunity;Client_292;Pedro Gonzalez;HO-3627;Qualification;13361;26/06/26;112;27/03/26;54;si;no;si;Demo;Mexico;Support;Logistics;Pipeline;39;2;16;4;7;37;Sales Development;N/A;17/01/26;21/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2693;Deal 293 - Opportunity;Client_293;Unassigned;;Discovery;169842;28/07/26;110;2/01/26;138;si;si;si;Demo;Paraguay;Consulting;Government;Pipeline;10;7;10;2;10;68;Event;Google Workspace;7/12/25;7/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2694;Deal 294 - Opportunity;Client_294;Roberto Sanchez;HO-2092;Qualification;42417;29/06/26;15;13/05/26;7;no;no;si;Demo;Mexico;Support;Technology;Pipeline;45;1;26;4;2;4;Partner;Google Cloud;17/12/25;8/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2695;Deal 295 - Opportunity;Client_295;Unassigned;;Proposal;51600;15/06/26;7;2/01/26;138;si;si;si;Call;Venezuela;Consulting;Education;Best Case;78;2;0;6;10;62;Inbound;Partner Opportunity;5/04/26;27/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2696;Deal 296 - Opportunity;Client_296;Diego Morales;HO-2276;Qualification;194729;25/07/26;10;27/03/26;54;si;no;si;Task;Ecuador;Cloud Solutions;Legal;Pipeline;26;6;30;16;1;12;Existing Client;Google Workspace;5/12/25;26/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2697;Deal 297 - Opportunity;Client_297;Roberto Sanchez;HO-6864;Negotiation;79299;29/06/26;54;2/04/26;48;si;no;si;Email;Chile;Support;Insurance;Best Case;75;14;22;13;1;21;Partner;N/A;8/01/26;18/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2698;Deal 298 - Opportunity;Client_298;Sofia Martinez;HO-7755;Negotiation;29424;29/06/26;42;26/03/26;55;si;no;si;Task;Paraguay;Support;Energy;Best Case;60;13;26;10;9;30;Referral;N/A;25/02/26;26/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2699;Deal 299 - Opportunity;Client_299;Luis Vargas;HO-9480;Negotiation;135891;27/05/26;37;11/04/26;39;no;no;si;Email;Ecuador;Consulting;Energy;Best Case;40;4;28;9;0;38;Partner;Google Workspace;30/01/26;19/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2700;Deal 300 - Opportunity;Client_300;Luis Vargas;HO-6827;Proposal;17681;8/06/26;13;17/05/26;3;no;no;si;Meeting;Paraguay;Support;Education;Best Case;78;4;4;8;5;74;Partner;Google Workspace;14/02/26;30/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2701;Deal 301 - Opportunity;Client_301;Diego Morales;HO-2562;Qualification;41797;20/06/26;63;28/03/26;53;si;no;si;Proposal Sent;Chile;Cloud Solutions;Government;Pipeline;40;9;1;18;6;10;Inbound;Google Marketing;21/01/26;25/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2702;Deal 302 - Opportunity;Client_302;Diego Morales;HO-7266;Proposal;86733;30/05/26;82;31/03/26;50;si;no;si;Proposal Sent;Peru;Hardware;Government;Best Case;79;1;9;16;0;40;Referral;N/A;13/03/26;30/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2703;Deal 303 - Opportunity;Client_303;Pedro Gonzalez;HO-9269;Negotiation;200706;22/06/26;97;11/04/26;39;no;no;si;Demo;Mexico;Cloud Solutions;Insurance;Best Case;65;2;7;13;4;100;Event;Google Workspace;18/03/26;29/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2704;Deal 304 - Opportunity;Client_304;Unassigned;;Qualification;67369;11/07/26;56;3/03/26;78;si;si;si;Call;Colombia;Support;Telecom;Pipeline;37;15;17;6;7;50;Existing Client;N/A;1/03/26;15/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2705;Deal 305 - Opportunity;Client_305;Roberto Sanchez;HO-2467;Qualification;113022;29/06/26;88;21/03/26;60;si;no;si;Demo;Chile;Hardware;Retail;Pipeline;38;3;21;13;6;46;Sales Development;Google Workspace;28/01/26;28/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2706;Deal 306 - Opportunity;Client_306;Carlos Ruiz;HO-1735;Proposal;146740;27/06/26;80;10/05/26;10;no;no;si;Meeting;Argentina;Hardware;Logistics;Best Case;85;7;6;11;2;96;Existing Client;Google Cloud;23/03/26;3/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2707;Deal 307 - Opportunity;Client_307;Unassigned;;Qualification;56467;16/06/26;40;11/12/25;160;si;si;si;Meeting;Mexico;Services;Financial;Pipeline;50;0;10;6;8;27;Partner;N/A;8/12/25;2/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2708;Deal 308 - Opportunity;Client_308;Catalina Reyes;HO-1984;Proposal;129961;2/07/26;6;3/05/26;17;no;no;si;Call;Mexico;Cloud Solutions;Telecom;Best Case;81;9;6;19;4;6;Event;Google Cloud;3/04/26;26/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2709;Deal 309 - Opportunity;Client_309;Ana Silva;HO-2631;Negotiation;283436;8/06/26;49;17/04/26;33;no;no;si;Proposal Sent;Peru;Cloud Solutions;Technology;Best Case;64;10;15;19;8;11;Partner;Google Workspace;13/12/25;21/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2710;Deal 310 - Opportunity;Client_310;Carlos Ruiz;HO-6681;Qualification;51562;4/07/26;96;9/05/26;11;no;no;si;Email;Colombia;Hardware;Education;Pipeline;40;11;11;20;4;30;Referral;Google Marketing;5/04/26;10/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2711;Deal 311 - Opportunity;Client_311;Diego Morales;HO-2438;Discovery;49507;15/08/26;51;7/04/26;43;no;no;si;Call;Colombia;Support;Technology;Pipeline;20;12;16;19;10;87;Partner;Partner Opportunity;18/02/26;14/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2712;Deal 312 - Opportunity;Client_312;Luis Vargas;HO-4314;Discovery;43338;27/06/26;75;15/04/26;35;no;no;si;Proposal Sent;Ecuador;Consulting;Education;Pipeline;30;4;9;16;2;55;Partner;N/A;11/03/26;30/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2713;Deal 313 - Opportunity;Client_313;Unassigned;;Qualification;33239;25/07/26;4;14/01/26;126;si;si;si;Meeting;Paraguay;Cloud Solutions;Manufacturing;Pipeline;29;13;9;14;10;94;Sales Development;Google Workspace;3/03/26;14/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2714;Deal 314 - Opportunity;Client_314;Inactive User;HO-1427;Qualification;96638;18/07/26;30;21/01/26;119;si;si;si;Call;Colombia;Support;Legal;Pipeline;43;11;2;15;2;64;Referral;Partner Opportunity;15/01/26;9/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2715;Deal 315 - Opportunity;Client_315;Catalina Reyes;HO-7767;Discovery;127857;15/07/26;98;19/05/26;1;no;no;si;Task;Bolivia;Hardware;Manufacturing;Pipeline;11;7;23;6;3;8;Partner;Partner Opportunity;16/12/25;6/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2716;Deal 316 - Opportunity;Client_316;Catalina Reyes;HO-9784;Negotiation;148316;14/06/26;51;10/04/26;40;no;no;si;Proposal Sent;Chile;Consulting;Telecom;Best Case;64;1;16;3;7;58;Inbound;Google Workspace;9/12/25;16/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2717;Deal 317 - Opportunity;Client_317;Carlos Ruiz;HO-5989;Negotiation;99522;6/06/26;38;21/04/26;29;no;no;si;Meeting;Paraguay;Consulting;Education;Best Case;43;9;14;5;6;37;Referral;Google Cloud;9/12/25;24/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2718;Deal 318 - Opportunity;Client_318;Inactive User;HO-7440;Proposal;81321;18/07/26;75;2/11/25;199;si;si;si;Call;Bolivia;Cloud Solutions;Government;Best Case;65;13;10;14;0;22;Event;N/A;28/02/26;25/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2719;Deal 319 - Opportunity;Client_319;Luis Vargas;HO-6946;Negotiation;36119;1/06/26;91;21/04/26;29;no;no;si;Proposal Sent;Ecuador;Hardware;Government;Best Case;45;2;16;12;8;78;Partner;Partner Opportunity;1/12/25;26/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2720;Deal 320 - Opportunity;Client_320;Unassigned;;Negotiation;32522;4/06/26;112;27/02/26;82;si;si;si;Call;Mexico;Services;Legal;Best Case;49;1;13;9;4;93;Event;Google Marketing;5/03/26;13/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
